PROVINCIA,CANTON,PARROQUIA,ZONA,SECTOR,MANZANA,No. DE VIVIENDA,No. DE HOGAR,Area urbana o rural,Secuencial de Hogar,"Del total de cuartos de este hogar, Cuantos son exclusivos para dormir",Ningun Dormitorio,Tiene este hogar cuarto o espacio exclusivo para cocinar,El servicio higiénico o escusado que dispone el hogar es,Dispone este hogar de espacio con instalaciones y/o ducha para bañarse,Cual es el principal combustible o energía que utiliza este hogar para cocinar,"Principalmente, el agua que toman los miembros del hogar",Dispone este hogar de servicio de telefono convencional,Algun miembro de este hogar dispone de servicio de telefono celular,Dispone este hogar de servicio de internet,Dispone este hogar de computadora,Dispone este hogar de servicio de televisión por cable,Cuanto fue el último pago que realizó el hogar por concepto de luz eléctrica,No paga la luz electrica,Algún miembro de este hogar se traslada fuera de esta ciudad o parroquia rural para trabajar,Cuantos se trasladan fuera de esta ciudad o parroquia para trabajar,Algún miembro de este hogar se traslada fuera de esta ciudad o parroquia rural para estudiar,Cuantos se trasladan fuera de la ciudad o parroquia rural para estudiar,La vivienda que ocupa este hogar es,"Durante el año 2010, Alguna persona de este hogar recibió dinero por parte de familiares o amigos que viven en el exterior",A partir del último censo de población y vivienda(Noviembre 2001) una o mas personas que vivían en este hogar viajaron a otro pais y todavia no regresan para quedarse definitivamente,Cuantos personas viajaron al Exterior,Total_Personas,Total_Hombres,Total_Mujeres,Identificador de manzana,Identificador de vivienda,Identificador de hogar,hog_id,Nombre de provincia,Nombre de cantón,Nombre de parroquia,sec_id
Orellana,1,51,999,7,1,32,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,2,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,2,4,22015199900701,"2,2015199900701E+016","2,2015199900701E+017",411,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,1,33,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La hierven,No,No,No,No,No,140,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,4,2,22015199900701,"2,2015199900701E+016","2,2015199900701E+017",412,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,1,34,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,8,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,3,2,22015199900701,"2,2015199900701E+016","2,2015199900701E+017",413,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,1,37,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,3,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,1,4,22015199900701,"2,2015199900701E+016","2,2015199900701E+017",414,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,1,39,1,Area rural,Hogar 1,4 dormitorios,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,9999,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,10,4,6,22015199900701,"2,2015199900701E+016","2,2015199900701E+017",415,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,1,40,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,Si,No,15,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,2,4,22015199900701,"2,2015199900701E+016","2,2015199900701E+017",416,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,1,43,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,Compartido con varios hogares,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,2,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,2,1,1,22015199900701,"2,2015199900701E+016","2,2015199900701E+017",417,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,1,44,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,Compartido con varios hogares,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,2,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,3,1,2,22015199900701,"2,2015199900701E+016","2,2015199900701E+017",418,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,1,45,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,Compartido con varios hogares,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,22,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,3,2,22015199900701,"2,2015199900701E+016","2,2015199900701E+017",419,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,1,46,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,Compartido con varios hogares,No tiene,"Leña, carbón",Le ponen cloro,No,Si,No,No,No,#NULL !,2,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,4,1,3,22015199900701,"2,2015199900701E+016","2,2015199900701E+017",420,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,1,50,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,5,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,1,2,22015199900701,"2,2015199900701E+016","2,2015199900701E+017",421,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,1,55,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,6,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,3,3,22015199900701,"2,20151999007011E+016","2,20151999007011E+017",422,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,1,56,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015199900701,"2,20151999007011E+016","2,20151999007011E+017",423,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,1,57,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,7,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,Si,1 Persona,7,4,3,22015199900701,"2,20151999007011E+016","2,20151999007011E+017",424,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,1,61,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,Si,Si,No,6,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,3,3,22015199900701,"2,20151999007011E+016","2,20151999007011E+017",425,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,1,63,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,73,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,2,2,22015199900701,"2,20151999007011E+016","2,20151999007011E+017",426,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,1,64,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,5,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,2,2,22015199900701,"2,20151999007011E+016","2,20151999007011E+017",427,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,1,65,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,Si,Si,Si,9,#NULL !,No,#NULL !,Si,3,Propia y totalmente pagada,No,No,#NULL !,6,3,3,22015199900701,"2,20151999007011E+016","2,20151999007011E+017",428,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,2,1,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La hierven,No,No,No,No,No,#NULL !,2,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,5,2,3,22015199900702,"2,2015199900702E+016","2,2015199900702E+017",429,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,2,2,1,Area rural,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,75,75,#NULL !,22015199900702,"2,2015199900702E+016","2,2015199900702E+017",430,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,2,3,1,Area rural,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,95,92,3,22015199900702,"2,2015199900702E+016","2,2015199900702E+017",431,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,2,4,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,4,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,2,3,22015199900702,"2,2015199900702E+016","2,2015199900702E+017",432,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,2,6,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,5,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,2,3,22015199900702,"2,2015199900702E+016","2,2015199900702E+017",433,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,2,8,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,56,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015199900702,"2,2015199900702E+016","2,2015199900702E+017",434,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,2,9,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,7,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,5,3,2,22015199900702,"2,2015199900702E+016","2,2015199900702E+017",435,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,2,10,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,4,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,0,4,22015199900702,"2,2015199900702E+016","2,2015199900702E+017",436,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,2,11,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,1,2,22015199900702,"2,2015199900702E+016","2,2015199900702E+017",437,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,2,13,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,36,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,4,1,3,22015199900702,"2,2015199900702E+016","2,2015199900702E+017",438,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,2,14,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,2,1,1,22015199900702,"2,2015199900702E+016","2,2015199900702E+017",439,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,2,15,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,7,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,1,2,22015199900702,"2,2015199900702E+016","2,2015199900702E+017",440,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,2,19,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,7,#NULL !,No,#NULL !,No,#NULL !,Por servicios,No,No,#NULL !,1,1,0,22015199900702,"2,2015199900702E+016","2,2015199900702E+017",441,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,2,24,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,9999,#NULL !,No,#NULL !,No,#NULL !,Por servicios,No,No,#NULL !,1,1,0,22015199900702,"2,2015199900702E+016","2,2015199900702E+017",442,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,2,26,1,Area rural,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,10,10,0,22015199900702,"2,2015199900702E+016","2,2015199900702E+017",443,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,2,27,1,Area rural,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,10,10,0,22015199900702,"2,2015199900702E+016","2,2015199900702E+017",444,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,2,28,1,Area rural,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,10,10,0,22015199900702,"2,2015199900702E+016","2,2015199900702E+017",445,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,7,2,29,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,Compartido con varios hogares,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,2,No,#NULL !,No,#NULL !,Por servicios,No,No,#NULL !,3,1,2,22015199900702,"2,2015199900702E+016","2,2015199900702E+017",446,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,1,51,999,8,1,2,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,De uso exclusivo del hogar,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,9999,#NULL !,No,#NULL !,Si,1,Propia y totalmente pagada,No,No,#NULL !,5,3,2,22015199900801,"2,2015199900801E+016","2,2015199900801E+017",447,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,1,4,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,3,1,22015199900801,"2,2015199900801E+016","2,2015199900801E+017",448,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,1,5,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,70,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,3,2,1,22015199900801,"2,2015199900801E+016","2,2015199900801E+017",449,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,1,8,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,22,#NULL !,No,#NULL !,Si,1,Propia y totalmente pagada,No,No,#NULL !,6,4,2,22015199900801,"2,2015199900801E+016","2,2015199900801E+017",450,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,1,10,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,"Leña, carbón",La hierven,No,No,No,No,No,10,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,3,3,22015199900801,"2,2015199900801E+016","2,2015199900801E+017",451,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,1,13,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,8,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,8,3,5,22015199900801,"2,2015199900801E+016","2,2015199900801E+017",452,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,1,14,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,7,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015199900801,"2,2015199900801E+016","2,2015199900801E+017",453,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,1,15,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,8,3,5,22015199900801,"2,2015199900801E+016","2,2015199900801E+017",454,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,1,16,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,12,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,11,6,5,22015199900801,"2,2015199900801E+016","2,2015199900801E+017",455,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,1,18,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,6,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,4,2,22015199900801,"2,2015199900801E+016","2,2015199900801E+017",456,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,1,20,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,40,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,2,3,22015199900801,"2,2015199900801E+016","2,2015199900801E+017",457,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,1,21,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,7,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015199900801,"2,2015199900801E+016","2,2015199900801E+017",458,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,1,22,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,22,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,0,3,22015199900801,"2,2015199900801E+016","2,2015199900801E+017",459,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,1,24,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La hierven,No,Si,No,No,No,3,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,1,2,22015199900801,"2,2015199900801E+016","2,2015199900801E+017",460,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,1,26,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,42,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,7,3,4,22015199900801,"2,2015199900801E+016","2,2015199900801E+017",461,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,1,27,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,3,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,1,1,0,22015199900801,"2,2015199900801E+016","2,2015199900801E+017",462,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,1,29,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,24,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,8,5,3,22015199900801,"2,2015199900801E+016","2,2015199900801E+017",463,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,1,30,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,36,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015199900801,"2,2015199900801E+016","2,2015199900801E+017",464,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,1,31,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,6,#NULL !,No,#NULL !,Si,1,Prestada o cedida (no pagada),No,No,#NULL !,3,1,2,22015199900801,"2,2015199900801E+016","2,2015199900801E+017",465,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,1,32,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,2,1,1,22015199900801,"2,2015199900801E+016","2,2015199900801E+017",466,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,1,33,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,6,#NULL !,No,#NULL !,Si,1,Propia y totalmente pagada,No,No,#NULL !,4,1,3,22015199900801,"2,2015199900801E+016","2,2015199900801E+017",467,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,1,34,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Por servicios,No,No,#NULL !,2,2,0,22015199900801,"2,2015199900801E+016","2,2015199900801E+017",468,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,2,2,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,71,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,3,2,22015199900802,"2,2015199900802E+016","2,2015199900802E+017",469,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,2,3,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,7,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015199900802,"2,2015199900802E+016","2,2015199900802E+017",470,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,2,4,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,19,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,3,2,22015199900802,"2,2015199900802E+016","2,2015199900802E+017",471,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,2,7,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,No,No,No,No,13,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,3,3,22015199900802,"2,2015199900802E+016","2,2015199900802E+017",472,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,2,9,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,No,No,No,No,5,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,3,1,22015199900802,"2,2015199900802E+016","2,2015199900802E+017",473,ORELLANA,ORELLANA,DAYUMA,220151999008
Orellana,1,51,999,8,2,11,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,De uso exclusivo del hogar,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,26,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,2,2,22015199900802,"2,2015199900802E+016","2,2015199900802E+017",474,ORELLANA,ORELLANA,DAYUMA,220151999008
